fiber	pul_id	gene_name	hmm_name	position	contig_id	gene_id	start	end	strand	description	n_genes	n_unique_genes	growth
heparin	heparin_NC_004663.1_cl192	HTCS	Response_reg	9	NC_004663.1	NC_004663.1_4232	5404636	5408988	-	Response regulator receiver domain	3	3	FALSE
heparin	heparin_NC_004663.1_cl193	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_4242	5421598	5423520	-	SusD family	2	2	FALSE
heparin	heparin_NC_004663.1_cl193	TonB	TonB_dep_Rec	8	NC_004663.1	NC_004663.1_4243	5423531	5426746	-	TonB dependent receptor	2	2	FALSE
heparin	heparin_NC_004663.1_cl195	TonB	TonB_dep_Rec	8	NC_004663.1	NC_004663.1_4273	5474559	5477825	+	TonB dependent receptor	2	2	FALSE
heparin	heparin_NC_004663.1_cl195	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_4274	5477865	5479424	+	SusD family	2	2	FALSE
heparin	heparin_NC_004663.1_cl197	GH88	Glyco_hydro_88	5	NC_004663.1	NC_004663.1_4284	5495430	5496590	-	Glycosyl Hydrolase Family 88	3	2	FALSE
heparin	heparin_NC_004663.1_cl197	GH88	Glyco_hydro_88	5	NC_004663.1	NC_004663.1_4286	5498702	5500099	+	Glycosyl Hydrolase Family 88	3	2	FALSE
heparin	heparin_NC_004663.1_cl197	HTCS	Response_reg	9	NC_004663.1	NC_004663.1_4288	5500587	5504888	+	Response regulator receiver domain	3	2	FALSE
heparin	heparin_NC_004663.1_cl199	TonB_plug	Plug	7	NC_004663.1	NC_004663.1_4309	5534649	5536781	+	TonB-dependent Receptor Plug Domain	2	1	FALSE
heparin	heparin_NC_004663.1_cl199	TonB_plug	Plug	7	NC_004663.1	NC_004663.1_4310	5536883	5539324	+	TonB-dependent Receptor Plug Domain	2	1	FALSE
heparin	heparin_NC_004663.1_cl2	TonB	TonB_dep_Rec	8	NC_004663.1	NC_004663.1_31	22906	26169	+	TonB dependent receptor	2	2	FALSE
heparin	heparin_NC_004663.1_cl2	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_32	26182	28011	+	SusD family	2	2	FALSE
heparin	heparin_NC_004663.1_cl20	TonB	TonB_dep_Rec	8	NC_004663.1	NC_004663.1_491	595675	598419	+	TonB dependent receptor	2	2	FALSE
heparin	heparin_NC_004663.1_cl20	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_492	598438	600171	+	SusD family	2	2	FALSE
heparin	heparin_NC_004663.1_cl201	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_4358	5594092	5596020	-	SusD family	2	2	FALSE
heparin	heparin_NC_004663.1_cl201	TonB	TonB_dep_Rec	8	NC_004663.1	NC_004663.1_4359	5596039	5599392	-	TonB dependent receptor	2	2	FALSE
heparin	heparin_NC_004663.1_cl202	TonB	TonB_dep_Rec	8	NC_004663.1	NC_004663.1_4380	5619664	5622783	+	TonB dependent receptor	2	2	FALSE
heparin	heparin_NC_004663.1_cl202	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_4381	5622805	5624856	+	SusD family	2	2	FALSE
heparin	heparin_NC_004663.1_cl203	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_4411	5660608	5662659	-	SusD family	2	2	FALSE
heparin	heparin_NC_004663.1_cl203	TonB	TonB_dep_Rec	8	NC_004663.1	NC_004663.1_4412	5662678	5665767	-	TonB dependent receptor	2	2	FALSE
heparin	heparin_NC_004663.1_cl207	TonB	TonB_dep_Rec	8	NC_004663.1	NC_004663.1_4471	5741436	5744972	+	TonB dependent receptor	2	2	FALSE
heparin	heparin_NC_004663.1_cl207	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_4472	5745007	5746893	+	SusD family	2	2	FALSE
heparin	heparin_NC_004663.1_cl215	HTCS	Response_reg	9	NC_004663.1	NC_004663.1_4682	5986543	5987247	-	Response regulator receiver domain	2	2	FALSE
heparin	heparin_NC_004663.1_cl215	TonB	TonB_dep_Rec	8	NC_004663.1	NC_004663.1_4684	5988314	5990746	-	TonB dependent receptor	2	2	FALSE
heparin	heparin_NC_004663.1_cl216	sulfatase	Sulfatase	4	NC_004663.1	NC_004663.1_4748	6062271	6063830	-	Sulfatase	3	3	FALSE
heparin	heparin_NC_004663.1_cl216	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_4750	6065247	6067130	-	SusD family	3	3	FALSE
heparin	heparin_NC_004663.1_cl216	TonB	TonB_dep_Rec	8	NC_004663.1	NC_004663.1_4751	6067146	6070595	-	TonB dependent receptor	3	3	FALSE
heparin	heparin_NC_004663.1_cl217	PL15	Hepar_II_III	1	NC_004663.1	NC_004663.1_4769	6085860	6088481	-	Heparinase II/III-like protein	8	7	TRUE
heparin	heparin_NC_004663.1_cl217	galactose_transporter	MFS_1	2	NC_004663.1	NC_004663.1_4770	6088483	6089748	-	Major Facilitator Superfamily	8	7	TRUE
heparin	heparin_NC_004663.1_cl217	repressor	ROK	3	NC_004663.1	NC_004663.1_4771	6089786	6090739	-	ROK family	8	7	TRUE
heparin	heparin_NC_004663.1_cl217	sulfatase	Sulfatase	4	NC_004663.1	NC_004663.1_4773	6092550	6094160	-	Sulfatase	8	7	TRUE
heparin	heparin_NC_004663.1_cl217	PL15	Hepar_II_III	1	NC_004663.1	NC_004663.1_4774	6094272	6096272	-	Heparinase II/III-like protein	8	7	TRUE
heparin	heparin_NC_004663.1_cl217	GH88	Glyco_hydro_88	5	NC_004663.1	NC_004663.1_4775	6096328	6097632	-	Glycosyl Hydrolase Family 88	8	7	TRUE
heparin	heparin_NC_004663.1_cl217	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_4776	6097817	6099490	-	SusD family	8	7	TRUE
heparin	heparin_NC_004663.1_cl217	TonB	TonB_dep_Rec	8	NC_004663.1	NC_004663.1_4777	6099508	6102651	-	TonB dependent receptor	8	7	TRUE
heparin	heparin_NC_004663.1_cl218	PL15	Hepar_II_III	1	NC_004663.1	NC_004663.1_4779	6104875	6106983	-	Heparinase II/III-like protein	2	2	FALSE
heparin	heparin_NC_004663.1_cl218	HTCS	Response_reg	9	NC_004663.1	NC_004663.1_4780	6107409	6111470	-	Response regulator receiver domain	2	2	FALSE
heparin	heparin_NC_004663.1_cl219	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_4787	6121491	6123065	-	SusD family	2	2	FALSE
heparin	heparin_NC_004663.1_cl219	TonB	TonB_dep_Rec	8	NC_004663.1	NC_004663.1_4788	6123116	6126094	-	TonB dependent receptor	2	2	FALSE
heparin	heparin_NC_004663.1_cl22	TonB	TonB_dep_Rec	8	NC_004663.1	NC_004663.1_510	620545	622872	+	TonB dependent receptor	2	1	FALSE
heparin	heparin_NC_004663.1_cl22	TonB	TonB_dep_Rec	8	NC_004663.1	NC_004663.1_512	623432	625771	+	TonB dependent receptor	2	1	FALSE
heparin	heparin_NC_004663.1_cl223	TonB	TonB_dep_Rec	8	NC_004663.1	NC_004663.1_4843	6198720	6202139	+	TonB dependent receptor	3	3	FALSE
heparin	heparin_NC_004663.1_cl223	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_4844	6202152	6203495	+	SusD family	3	3	FALSE
heparin	heparin_NC_004663.1_cl223	galactose_transporter	MFS_1	2	NC_004663.1	NC_004663.1_4847	6206999	6208357	+	Major Facilitator Superfamily	3	3	FALSE
heparin	heparin_NC_004663.1_cl28	HTCS	Response_reg	9	NC_004663.1	NC_004663.1_751	906006	906701	-	Response regulator receiver domain	2	2	FALSE
heparin	heparin_NC_004663.1_cl28	TonB	TonB_dep_Rec	8	NC_004663.1	NC_004663.1_753	908362	910470	+	TonB dependent receptor	2	2	FALSE
heparin	heparin_NC_004663.1_cl29	HTCS	Response_reg	9	NC_004663.1	NC_004663.1_769	932218	932946	+	Response regulator receiver domain	4	4	FALSE
heparin	heparin_NC_004663.1_cl29	TonB	TonB_dep_Rec	8	NC_004663.1	NC_004663.1_773	936299	939685	+	TonB dependent receptor	4	4	FALSE
heparin	heparin_NC_004663.1_cl29	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_774	939715	941520	+	SusD family	4	4	FALSE
heparin	heparin_NC_004663.1_cl29	sulfatase	Sulfatase	4	NC_004663.1	NC_004663.1_775	941594	943042	+	Sulfatase	4	4	FALSE
heparin	heparin_NC_004663.1_cl32	HTCS	Response_reg	9	NC_004663.1	NC_004663.1_839	1009677	1012403	-	Response regulator receiver domain	2	2	FALSE
heparin	heparin_NC_004663.1_cl32	galactose_transporter	MFS_1	2	NC_004663.1	NC_004663.1_842	1013590	1014978	+	Major Facilitator Superfamily	2	2	FALSE
heparin	heparin_NC_004663.1_cl34	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_886	1063214	1065088	-	SusD family	2	2	FALSE
heparin	heparin_NC_004663.1_cl34	TonB	TonB_dep_Rec	8	NC_004663.1	NC_004663.1_887	1065133	1068345	-	TonB dependent receptor	2	2	FALSE
heparin	heparin_NC_004663.1_cl37	HTCS	Response_reg	9	NC_004663.1	NC_004663.1_990	1169220	1173209	+	Response regulator receiver domain	2	2	FALSE
heparin	heparin_NC_004663.1_cl37	TonB	TonB_dep_Rec	8	NC_004663.1	NC_004663.1_992	1173791	1175689	-	TonB dependent receptor	2	2	FALSE
heparin	heparin_NC_004663.1_cl42	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_1056	1283613	1285883	-	SusD family	2	2	FALSE
heparin	heparin_NC_004663.1_cl42	TonB_plug	Plug	7	NC_004663.1	NC_004663.1_1057	1285897	1289205	-	TonB-dependent Receptor Plug Domain	2	2	FALSE
heparin	heparin_NC_004663.1_cl43	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_1059	1291332	1293545	-	SusD family	2	2	FALSE
heparin	heparin_NC_004663.1_cl43	TonB_plug	Plug	7	NC_004663.1	NC_004663.1_1060	1293560	1296868	-	TonB-dependent Receptor Plug Domain	2	2	FALSE
heparin	heparin_NC_004663.1_cl5	TonB	TonB_dep_Rec	8	NC_004663.1	NC_004663.1_145	139982	143212	+	TonB dependent receptor	2	2	FALSE
heparin	heparin_NC_004663.1_cl5	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_146	143223	144962	+	SusD family	2	2	FALSE
heparin	heparin_NC_004663.1_cl51	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_1150	1403968	1405584	-	SusD family	2	2	FALSE
heparin	heparin_NC_004663.1_cl51	TonB	TonB_dep_Rec	8	NC_004663.1	NC_004663.1_1151	1405597	1408293	-	TonB dependent receptor	2	2	FALSE
heparin	heparin_NC_004663.1_cl56	HTCS	Response_reg	9	NC_004663.1	NC_004663.1_1297	1568994	1572113	+	Response regulator receiver domain	2	1	FALSE
heparin	heparin_NC_004663.1_cl56	HTCS	Response_reg	9	NC_004663.1	NC_004663.1_1298	1572150	1572950	-	Response regulator receiver domain	2	1	FALSE
heparin	heparin_NC_004663.1_cl57	galactose_transporter	MFS_1	2	NC_004663.1	NC_004663.1_1311	1587227	1588543	+	Major Facilitator Superfamily	2	2	FALSE
heparin	heparin_NC_004663.1_cl57	TonB_plug	Plug	7	NC_004663.1	NC_004663.1_1314	1590525	1593857	+	TonB-dependent Receptor Plug Domain	2	2	FALSE
heparin	heparin_NC_004663.1_cl6	GH88	Glyco_hydro_88	5	NC_004663.1	NC_004663.1_151	149679	150899	+	Glycosyl Hydrolase Family 88	2	2	FALSE
heparin	heparin_NC_004663.1_cl6	TonB	TonB_dep_Rec	8	NC_004663.1	NC_004663.1_156	153863	156241	-	TonB dependent receptor	2	2	FALSE
heparin	heparin_NC_004663.1_cl62	galactose_transporter	MFS_1	2	NC_004663.1	NC_004663.1_1475	1768127	1769335	+	Major Facilitator Superfamily	3	3	FALSE
heparin	heparin_NC_004663.1_cl62	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_1476	1769414	1770895	-	SusD family	3	3	FALSE
heparin	heparin_NC_004663.1_cl62	TonB	TonB_dep_Rec	8	NC_004663.1	NC_004663.1_1477	1770909	1774037	-	TonB dependent receptor	3	3	FALSE
heparin	heparin_NC_004663.1_cl69	TonB	TonB_dep_Rec	8	NC_004663.1	NC_004663.1_1590	1916828	1920118	+	TonB dependent receptor	2	2	FALSE
heparin	heparin_NC_004663.1_cl69	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_1591	1920158	1921462	+	SusD family	2	2	FALSE
heparin	heparin_NC_004663.1_cl72	TonB	TonB_dep_Rec	8	NC_004663.1	NC_004663.1_1660	1989363	1992815	+	TonB dependent receptor	4	3	FALSE
heparin	heparin_NC_004663.1_cl72	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_1661	1992829	1994685	+	SusD family	4	3	FALSE
heparin	heparin_NC_004663.1_cl72	sulfatase	Sulfatase	4	NC_004663.1	NC_004663.1_1663	1996551	1998053	+	Sulfatase	4	3	FALSE
heparin	heparin_NC_004663.1_cl72	sulfatase	Sulfatase	4	NC_004663.1	NC_004663.1_1665	1999530	2001077	-	Sulfatase	4	3	FALSE
heparin	heparin_NC_004663.1_cl73	sulfatase	Sulfatase	4	NC_004663.1	NC_004663.1_1669	2008592	2010175	-	Sulfatase	3	3	FALSE
heparin	heparin_NC_004663.1_cl73	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_1671	2012204	2014021	-	SusD family	3	3	FALSE
heparin	heparin_NC_004663.1_cl73	TonB	TonB_dep_Rec	8	NC_004663.1	NC_004663.1_1672	2014035	2017394	-	TonB dependent receptor	3	3	FALSE
heparin	heparin_NC_004663.1_cl74	HTCS	Response_reg	9	NC_004663.1	NC_004663.1_1676	2021666	2025631	+	Response regulator receiver domain	2	2	FALSE
heparin	heparin_NC_004663.1_cl74	sulfatase	Sulfatase	4	NC_004663.1	NC_004663.1_1677	2025669	2027198	+	Sulfatase	2	2	FALSE
heparin	heparin_NC_004663.1_cl76	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_1725	2073899	2075854	-	SusD family	2	2	FALSE
heparin	heparin_NC_004663.1_cl76	TonB	TonB_dep_Rec	8	NC_004663.1	NC_004663.1_1726	2075866	2079060	-	TonB dependent receptor	2	2	FALSE
heparin	heparin_NC_004663.1_cl8	TonB	TonB_dep_Rec	8	NC_004663.1	NC_004663.1_197	200124	203564	+	TonB dependent receptor	2	2	FALSE
heparin	heparin_NC_004663.1_cl8	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_198	203588	204979	+	SusD family	2	2	FALSE
heparin	heparin_NC_004663.1_cl80	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_1807	2177962	2179674	-	SusD family	2	2	FALSE
heparin	heparin_NC_004663.1_cl80	TonB	TonB_dep_Rec	8	NC_004663.1	NC_004663.1_1808	2179702	2182815	-	TonB dependent receptor	2	2	FALSE
heparin	heparin_NC_004663.1_cl86	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_1922	2355408	2357366	-	SusD family	2	2	FALSE
heparin	heparin_NC_004663.1_cl86	TonB	TonB_dep_Rec	8	NC_004663.1	NC_004663.1_1923	2357378	2360737	-	TonB dependent receptor	2	2	FALSE
heparin	heparin_NC_004663.1_cl97	galactose_transporter	MFS_1	2	NC_004663.1	NC_004663.1_2162	2643912	2645072	+	Major Facilitator Superfamily	3	3	FALSE
heparin	heparin_NC_004663.1_cl97	TonB	TonB_dep_Rec	8	NC_004663.1	NC_004663.1_2163	2645282	2648461	+	TonB dependent receptor	3	3	FALSE
heparin	heparin_NC_004663.1_cl97	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_2164	2648469	2650397	+	SusD family	3	3	FALSE
