fiber	pul_id	gene_name	hmm_name	position	contig_id	gene_id	start	end	strand	description	n_genes	n_unique_genes	growth
arabinoxylan	arabinoxylan_NC_004663.1_cl183	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_4273	5474559	5477825	+	TonB dependent receptor	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl183	SusD_RagB	SusD_RagB	8	NC_004663.1	NC_004663.1_4274	5477865	5479424	+	SusD family	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl185	Cell_signaling	Reg_prop	11	NC_004663.1	NC_004663.1_4288	5500587	5504888	+	Two component regulator propeller	5	3	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl185	carbohydrate_esterase	SASA	5	NC_004663.1	NC_004663.1_4289	5505045	5506823	+	Carbohydrate esterase, sialic acid-specific acetylesterase	5	3	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl185	carbohydrate_esterase	SASA	5	NC_004663.1	NC_004663.1_4290	5506871	5507674	+	Carbohydrate esterase, sialic acid-specific acetylesterase	5	3	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl185	sugar_binding_domain	Glyco_hydro_2_N	6	NC_004663.1	NC_004663.1_4291	5508327	5511296	-	Glycosyl hydrolases family 2, sugar binding domain	5	3	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl185	Cell_signaling	Reg_prop	11	NC_004663.1	NC_004663.1_4292	5511384	5515679	-	Two component regulator propeller	5	3	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl187	TonB_plug	Plug	9	NC_004663.1	NC_004663.1_4309	5534649	5536781	+	TonB-dependent Receptor Plug Domain	2	1	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl187	TonB_plug	Plug	9	NC_004663.1	NC_004663.1_4310	5536883	5539324	+	TonB-dependent Receptor Plug Domain	2	1	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl19	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_510	620545	622872	+	TonB dependent receptor	2	1	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl19	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_512	623432	625771	+	TonB dependent receptor	2	1	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl190	SusD_RagB	SusD_RagB	8	NC_004663.1	NC_004663.1_4358	5594092	5596020	-	SusD family	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl190	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_4359	5596039	5599392	-	TonB dependent receptor	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl191	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_4380	5619664	5622783	+	TonB dependent receptor	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl191	SusD_RagB	SusD_RagB	8	NC_004663.1	NC_004663.1_4381	5622805	5624856	+	SusD family	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl192	SusD_RagB	SusD_RagB	8	NC_004663.1	NC_004663.1_4411	5660608	5662659	-	SusD family	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl192	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_4412	5662678	5665767	-	TonB dependent receptor	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl194	Cell_signaling	HisKA	12	NC_004663.1	NC_004663.1_4468	5737256	5739151	+	His Kinase A (phospho-acceptor) domain	3	3	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl194	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_4471	5741436	5744972	+	TonB dependent receptor	3	3	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl194	SusD_RagB	SusD_RagB	8	NC_004663.1	NC_004663.1_4472	5745007	5746893	+	SusD family	3	3	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl2	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_31	22906	26169	+	TonB dependent receptor	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl2	SusD_RagB	SusD_RagB	8	NC_004663.1	NC_004663.1_32	26182	28011	+	SusD family	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl200	SusD_RagB	SusD_RagB	8	NC_004663.1	NC_004663.1_4750	6065247	6067130	-	SusD family	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl200	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_4751	6067146	6070595	-	TonB dependent receptor	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl201	SusD_RagB	SusD_RagB	8	NC_004663.1	NC_004663.1_4776	6097817	6099490	-	SusD family	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl201	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_4777	6099508	6102651	-	TonB dependent receptor	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl204	SusD_RagB	SusD_RagB	8	NC_004663.1	NC_004663.1_4787	6121491	6123065	-	SusD family	3	3	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl204	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_4788	6123116	6126094	-	TonB dependent receptor	3	3	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl204	Cell_signaling	Reg_prop	11	NC_004663.1	NC_004663.1_4790	6126437	6129985	-	Two component regulator propeller	3	3	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl207	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_4843	6198720	6202139	+	TonB dependent receptor	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl207	SusD_RagB	SusD_RagB	8	NC_004663.1	NC_004663.1_4844	6202152	6203495	+	SusD family	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl23	Cell_signaling	HisKA	12	NC_004663.1	NC_004663.1_752	906714	908228	-	His Kinase A (phospho-acceptor) domain	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl23	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_753	908362	910470	+	TonB dependent receptor	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl24	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_773	936299	939685	+	TonB dependent receptor	3	3	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl24	SusD_RagB	SusD_RagB	8	NC_004663.1	NC_004663.1_774	939715	941520	+	SusD family	3	3	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl24	sugar_binding_domain	Glyco_hydro_2_N	6	NC_004663.1	NC_004663.1_776	943044	945092	+	Glycosyl hydrolases family 2, sugar binding domain	3	3	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl26	SusD_RagB	SusD_RagB	8	NC_004663.1	NC_004663.1_886	1063214	1065088	-	SusD family	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl26	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_887	1065133	1068345	-	TonB dependent receptor	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl28	Cell_signaling	Reg_prop	11	NC_004663.1	NC_004663.1_990	1169220	1173209	+	Two component regulator propeller	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl28	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_992	1173791	1175689	-	TonB dependent receptor	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl33	Cell_signaling	HisKA	12	NC_004663.1	NC_004663.1_1021	1220329	1221696	-	His Kinase A (phospho-acceptor) domain	5	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl33	sugar_binding_domain	Glyco_hydro_2_N	6	NC_004663.1	NC_004663.1_1024	1222940	1225792	-	Glycosyl hydrolases family 2, sugar binding domain	5	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl33	sugar_binding_domain	Glyco_hydro_2_N	6	NC_004663.1	NC_004663.1_1025	1225844	1229122	-	Glycosyl hydrolases family 2, sugar binding domain	5	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl33	Cell_signaling	HisKA	12	NC_004663.1	NC_004663.1_1026	1229478	1230977	+	His Kinase A (phospho-acceptor) domain	5	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl33	sugar_binding_domain	Glyco_hydro_2_N	6	NC_004663.1	NC_004663.1_1028	1232033	1236271	-	Glycosyl hydrolases family 2, sugar binding domain	5	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl35	GH43_1	Glyco_hydro_43	2	NC_004663.1	NC_004663.1_1053	1279732	1280661	-	Glycosyl hydrolases family 43	3	3	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl35	SusD_RagB	SusD_RagB	8	NC_004663.1	NC_004663.1_1056	1283613	1285883	-	SusD family	3	3	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl35	TonB_plug	Plug	9	NC_004663.1	NC_004663.1_1057	1285897	1289205	-	TonB-dependent Receptor Plug Domain	3	3	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl36	SusD_RagB	SusD_RagB	8	NC_004663.1	NC_004663.1_1059	1291332	1293545	-	SusD family	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl36	TonB_plug	Plug	9	NC_004663.1	NC_004663.1_1060	1293560	1296868	-	TonB-dependent Receptor Plug Domain	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl38	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_1074	1317605	1320898	+	TonB dependent receptor	4	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl38	SusDlike3	SusD-like_3	7	NC_004663.1	NC_004663.1_1075	1320919	1322559	+	Starch-binding associating with outer membrane	4	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl38	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_1078	1325150	1327897	+	TonB dependent receptor	4	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl38	SusDlike3	SusD-like_3	7	NC_004663.1	NC_004663.1_1079	1327916	1329460	+	Starch-binding associating with outer membrane	4	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl4	Cell_signaling	Reg_prop	11	NC_004663.1	NC_004663.1_142	135802	138585	+	Two component regulator propeller	4	4	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl4	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_145	139982	143212	+	TonB dependent receptor	4	4	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl4	SusD_RagB	SusD_RagB	8	NC_004663.1	NC_004663.1_146	143223	144962	+	SusD family	4	4	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl4	GH43_1	Glyco_hydro_43	2	NC_004663.1	NC_004663.1_150	148218	149618	+	Glycosyl hydrolases family 43	4	4	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl40	SusD_RagB	SusD_RagB	8	NC_004663.1	NC_004663.1_1150	1403968	1405584	-	SusD family	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl40	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_1151	1405597	1408293	-	TonB dependent receptor	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl47	SusDlike3	SusD-like_3	7	NC_004663.1	NC_004663.1_1476	1769414	1770895	-	Starch-binding associating with outer membrane	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl47	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_1477	1770909	1774037	-	TonB dependent receptor	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl52	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_1590	1916828	1920118	+	TonB dependent receptor	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl52	SusDlike3	SusD-like_3	7	NC_004663.1	NC_004663.1_1591	1920158	1921462	+	Starch-binding associating with outer membrane	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl54	Cell_signaling	HisKA	12	NC_004663.1	NC_004663.1_1638	1965054	1966979	+	His Kinase A (phospho-acceptor) domain	2	1	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl54	Cell_signaling	HisKA	12	NC_004663.1	NC_004663.1_1639	1966976	1968943	+	His Kinase A (phospho-acceptor) domain	2	1	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl55	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_1660	1989363	1992815	+	TonB dependent receptor	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl55	SusD_RagB	SusD_RagB	8	NC_004663.1	NC_004663.1_1661	1992829	1994685	+	SusD family	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl57	SusD_RagB	SusD_RagB	8	NC_004663.1	NC_004663.1_1671	2012204	2014021	-	SusD family	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl57	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_1672	2014035	2017394	-	TonB dependent receptor	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl6	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_197	200124	203564	+	TonB dependent receptor	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl6	SusD_RagB	SusD_RagB	8	NC_004663.1	NC_004663.1_198	203588	204979	+	SusD family	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl60	SusD_RagB	SusD_RagB	8	NC_004663.1	NC_004663.1_1725	2073899	2075854	-	SusD family	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl60	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_1726	2075866	2079060	-	TonB dependent receptor	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl64	GH43_1	Glyco_hydro_43	2	NC_004663.1	NC_004663.1_1805	2174963	2176534	-	Glycosyl hydrolases family 43	3	3	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl64	SusD_RagB	SusD_RagB	8	NC_004663.1	NC_004663.1_1807	2177962	2179674	-	SusD family	3	3	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl64	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_1808	2179702	2182815	-	TonB dependent receptor	3	3	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl68	carbohydrate_esterase	SASA	5	NC_004663.1	NC_004663.1_1824	2220294	2222012	-	Carbohydrate esterase, sialic acid-specific acetylesterase	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl68	GH43_1	Glyco_hydro_43	2	NC_004663.1	NC_004663.1_1826	2224974	2227067	-	Glycosyl hydrolases family 43	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl69	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_1847	2251412	2254261	+	TonB dependent receptor	4	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl69	Cell_signaling	HisKA	12	NC_004663.1	NC_004663.1_1848	2254505	2256355	+	His Kinase A (phospho-acceptor) domain	4	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl69	Cell_signaling	HisKA	12	NC_004663.1	NC_004663.1_1849	2256352	2258313	+	His Kinase A (phospho-acceptor) domain	4	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl69	Cell_signaling	HisKA	12	NC_004663.1	NC_004663.1_1850	2258318	2260375	+	His Kinase A (phospho-acceptor) domain	4	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl7	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_213	222704	225646	+	TonB dependent receptor	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl7	SusDlike3	SusD-like_3	7	NC_004663.1	NC_004663.1_214	225665	227200	+	Starch-binding associating with outer membrane	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl71	GH43_1	Glyco_hydro_43	2	NC_004663.1	NC_004663.1_1921	2354366	2355349	-	Glycosyl hydrolases family 43	3	3	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl71	SusD_RagB	SusD_RagB	8	NC_004663.1	NC_004663.1_1922	2355408	2357366	-	SusD family	3	3	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl71	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_1923	2357378	2360737	-	TonB dependent receptor	3	3	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl75	TonB_plug	Plug	9	NC_004663.1	NC_004663.1_2087	2548741	2551722	+	TonB-dependent Receptor Plug Domain	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl75	SusDlike3	SusD-like_3	7	NC_004663.1	NC_004663.1_2088	2551744	2553306	+	Starch-binding associating with outer membrane	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl78	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_2163	2645282	2648461	+	TonB dependent receptor	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl78	SusD_RagB	SusD_RagB	8	NC_004663.1	NC_004663.1_2164	2648469	2650397	+	SusD family	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl8	GH43_1	Glyco_hydro_43	2	NC_004663.1	NC_004663.1_272	294837	296585	-	Glycosyl hydrolases family 43	7	4	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl8	GH43_1	Glyco_hydro_43	2	NC_004663.1	NC_004663.1_273	296627	298108	-	Glycosyl hydrolases family 43	7	4	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl8	Cell_signaling	Reg_prop	11	NC_004663.1	NC_004663.1_275	299864	303976	+	Two component regulator propeller	7	4	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl8	TonB_plug	Plug	9	NC_004663.1	NC_004663.1_276	304251	307184	+	TonB-dependent Receptor Plug Domain	7	4	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl8	SusD_RagB	SusD_RagB	8	NC_004663.1	NC_004663.1_277	307218	308756	+	SusD family	7	4	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl8	TonB_plug	Plug	9	NC_004663.1	NC_004663.1_280	310606	313776	+	TonB-dependent Receptor Plug Domain	7	4	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl8	SusD_RagB	SusD_RagB	8	NC_004663.1	NC_004663.1_281	313801	315312	+	SusD family	7	4	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl83	SusD_RagB	SusD_RagB	8	NC_004663.1	NC_004663.1_2253	2755560	2757302	-	SusD family	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl83	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_2254	2757331	2760693	-	TonB dependent receptor	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl84	SusD_RagB	SusD_RagB	8	NC_004663.1	NC_004663.1_2259	2767291	2768934	-	SusD family	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl84	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_2260	2768949	2771939	-	TonB dependent receptor	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl87	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_2325	2847074	2850154	+	TonB dependent receptor	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl87	SusDlike3	SusD-like_3	7	NC_004663.1	NC_004663.1_2326	2850174	2851583	+	Starch-binding associating with outer membrane	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl88	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_2422	2942417	2945503	+	TonB dependent receptor	4	4	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl88	SusD_RagB	SusD_RagB	8	NC_004663.1	NC_004663.1_2423	2945516	2947354	+	SusD family	4	4	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl88	TonB_plug	Plug	9	NC_004663.1	NC_004663.1_2424	2947596	2950673	+	TonB-dependent Receptor Plug Domain	4	4	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl88	SusDlike3	SusD-like_3	7	NC_004663.1	NC_004663.1_2425	2950707	2952200	+	Starch-binding associating with outer membrane	4	4	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl89	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_2449	2977831	2980062	+	TonB dependent receptor	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl89	Cell_signaling	Reg_prop	11	NC_004663.1	NC_004663.1_2450	2980116	2984249	-	Two component regulator propeller	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl9	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_324	382145	385333	+	TonB dependent receptor	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl9	SusDlike3	SusD-like_3	7	NC_004663.1	NC_004663.1_325	385353	386567	+	Starch-binding associating with outer membrane	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl90	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_2452	2985949	2989032	+	TonB dependent receptor	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl90	SusD_RagB	SusD_RagB	8	NC_004663.1	NC_004663.1_2453	2989045	2991024	+	SusD family	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl94	SusD_RagB	SusD_RagB	8	NC_004663.1	NC_004663.1_2517	3078618	3080336	-	SusD family	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl94	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_2518	3080348	3083752	-	TonB dependent receptor	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl95	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_2585	3162750	3165878	+	TonB dependent receptor	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl95	SusD_RagB	SusD_RagB	8	NC_004663.1	NC_004663.1_2586	3165906	3167933	+	SusD family	2	2	FALSE
